               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 172,            0.013948,           0.0022442,                   0,             0.95207,             0.95575,             0.98563,             0.63819,            0.015804,           0.0022575,                   0,            0.004357,            0.004357,            0.004357
                 173,            0.016968,           0.0022589,                   0,             0.93038,              0.9646,             0.98449,             0.68479,            0.015052,           0.0021996,                   0,            0.004324,            0.004324,            0.004324
                 174,            0.020063,           0.0026764,                   0,             0.92357,             0.96244,             0.98269,             0.68979,            0.013824,           0.0021908,                   0,            0.004291,            0.004291,            0.004291
                 175,            0.019028,            0.002426,                   0,             0.90883,             0.97041,             0.98161,             0.68967,            0.017403,           0.0021821,                   0,            0.004258,            0.004258,            0.004258
                 176,            0.015902,              0.0024,                   0,             0.95264,             0.89004,             0.98123,             0.67936,            0.017094,           0.0022005,                   0,            0.004225,            0.004225,            0.004225
                 177,            0.018258,           0.0024576,                   0,             0.97129,             0.89824,             0.98089,             0.66562,            0.015792,           0.0022154,                   0,            0.004192,            0.004192,            0.004192
                 178,            0.018203,           0.0023525,                   0,             0.93677,              0.9292,             0.98208,             0.67427,            0.016492,           0.0021531,                   0,            0.004159,            0.004159,            0.004159
                 179,            0.019365,           0.0022997,                   0,             0.92663,             0.89417,             0.97594,             0.62519,            0.016161,           0.0022521,                   0,            0.004126,            0.004126,            0.004126
                 180,            0.018619,           0.0023812,                   0,             0.96875,             0.86726,              0.9758,             0.66634,            0.014174,           0.0022733,                   0,            0.004093,            0.004093,            0.004093
                 181,            0.017771,           0.0024835,                   0,             0.86255,              0.9469,              0.9742,             0.63659,            0.015106,           0.0023243,                   0,             0.00406,             0.00406,             0.00406
                 182,            0.015577,           0.0023111,                   0,             0.98974,              0.8536,             0.97659,             0.65431,            0.015052,           0.0023219,                   0,            0.004027,            0.004027,            0.004027
                 183,            0.016112,           0.0022549,                   0,             0.92451,             0.92035,                0.98,             0.66401,            0.016393,           0.0022644,                   0,            0.003994,            0.003994,            0.003994
                 184,            0.014984,           0.0023194,                   0,             0.96505,             0.89381,             0.98278,             0.64723,            0.015123,           0.0022379,                   0,            0.003961,            0.003961,            0.003961
                 185,             0.01633,           0.0025332,                   0,             0.89349,             0.96512,             0.97814,             0.64397,            0.013918,           0.0022098,                   0,            0.003928,            0.003928,            0.003928
                 186,            0.016706,           0.0025494,                   0,              0.9616,             0.92035,             0.98164,             0.64688,            0.014994,           0.0022297,                   0,            0.003895,            0.003895,            0.003895
                 187,            0.015615,           0.0023698,                   0,             0.90076,             0.96387,             0.98248,             0.66729,            0.014849,           0.0021494,                   0,            0.003862,            0.003862,            0.003862
                 188,            0.018318,           0.0023279,                   0,             0.89792,              0.9823,             0.98303,             0.67982,             0.01548,           0.0021345,                   0,            0.003829,            0.003829,            0.003829
                 189,            0.016984,           0.0022953,                   0,             0.92241,             0.94682,             0.98174,             0.67092,            0.016137,           0.0021697,                   0,            0.003796,            0.003796,            0.003796
                 190,            0.016521,           0.0022861,                   0,             0.94445,             0.90272,             0.98065,              0.6846,            0.014805,             0.00221,                   0,            0.003763,            0.003763,            0.003763
                 191,            0.015692,           0.0021589,                   0,             0.94314,             0.90265,             0.98078,             0.68503,            0.013238,            0.002211,                   0,             0.00373,             0.00373,             0.00373
                 192,            0.019402,           0.0023897,                   0,             0.91318,             0.93078,              0.9783,             0.69303,            0.012206,           0.0022511,                   0,            0.003697,            0.003697,            0.003697
                 193,            0.014885,           0.0021652,                   0,             0.90335,             0.93805,             0.97834,             0.68956,            0.012929,           0.0022046,                   0,            0.003664,            0.003664,            0.003664
                 194,            0.015257,           0.0022572,                   0,             0.88939,              0.9469,             0.97828,             0.66377,            0.012221,            0.002294,                   0,            0.003631,            0.003631,            0.003631
                 195,            0.015547,           0.0021878,                   0,             0.91019,              0.9469,             0.98031,             0.66238,            0.011886,           0.0022972,                   0,            0.003598,            0.003598,            0.003598
                 196,            0.014612,             0.00238,                   0,             0.91595,             0.96441,             0.98076,             0.64983,            0.014455,           0.0022713,                   0,            0.003565,            0.003565,            0.003565
                 197,            0.016852,           0.0025136,                   0,             0.93067,              0.9646,             0.98715,             0.69054,            0.013247,           0.0021772,                   0,            0.003532,            0.003532,            0.003532
                 198,            0.017962,           0.0023872,                   0,             0.92425,             0.97179,             0.98728,             0.69529,            0.013933,           0.0021715,                   0,            0.003499,            0.003499,            0.003499
                 199,            0.017019,           0.0023548,                   0,             0.93945,             0.96109,             0.98613,              0.7082,            0.013799,           0.0021451,                   0,            0.003466,            0.003466,            0.003466
                 200,             0.01578,           0.0022002,                   0,             0.90711,             0.95067,             0.98102,             0.71151,            0.013798,           0.0021765,                   0,            0.003433,            0.003433,            0.003433
                 201,            0.012572,           0.0020895,                   0,             0.91422,             0.94315,             0.98146,             0.66851,            0.013929,           0.0021901,                   0,              0.0034,              0.0034,              0.0034
                 202,            0.013891,           0.0023048,                   0,             0.91431,             0.94421,             0.98235,              0.6696,            0.013025,           0.0022385,                   0,            0.003367,            0.003367,            0.003367
                 203,            0.017197,           0.0024666,                   0,              0.8931,             0.95575,             0.98139,             0.68725,            0.013123,           0.0021842,                   0,            0.003334,            0.003334,            0.003334
                 204,            0.019003,           0.0022975,                   0,             0.94652,             0.93967,             0.98657,             0.67431,            0.012806,           0.0021698,                   0,            0.003301,            0.003301,            0.003301
                 205,             0.01444,           0.0023227,                   0,              0.9307,              0.9823,             0.98636,             0.66668,            0.012284,            0.002204,                   0,            0.003268,            0.003268,            0.003268
                 206,            0.014919,           0.0021601,                   0,             0.92471,              0.9782,             0.98649,             0.68823,            0.012457,            0.002169,                   0,            0.003235,            0.003235,            0.003235
                 207,             0.01854,           0.0022763,                   0,             0.91707,             0.97865,             0.98549,             0.68462,            0.012904,           0.0021784,                   0,            0.003202,            0.003202,            0.003202
                 208,            0.012587,           0.0020972,                   0,               0.954,             0.91763,             0.98508,              0.6783,            0.013888,           0.0021907,                   0,            0.003169,            0.003169,            0.003169
                 209,            0.016372,           0.0021767,                   0,              0.9629,              0.9188,             0.98507,             0.67171,            0.013332,           0.0021988,                   0,            0.003136,            0.003136,            0.003136
                 210,            0.013436,           0.0020974,                   0,             0.96289,             0.91849,             0.98683,             0.69904,            0.013154,            0.002166,                   0,            0.003103,            0.003103,            0.003103
                 211,            0.014679,            0.002135,                   0,             0.90851,             0.99115,             0.98619,             0.69026,            0.013452,           0.0021451,                   0,             0.00307,             0.00307,             0.00307
                 212,            0.015246,           0.0020611,                   0,             0.90807,             0.96159,             0.98329,              0.6987,             0.01366,           0.0021814,                   0,            0.003037,            0.003037,            0.003037
                 213,            0.013995,           0.0022998,                   0,             0.92289,              0.9469,             0.98354,             0.69105,             0.01185,           0.0021823,                   0,            0.003004,            0.003004,            0.003004
                 214,            0.014068,           0.0024393,                   0,             0.98031,             0.90265,              0.9839,             0.69068,             0.01222,           0.0021502,                   0,            0.002971,            0.002971,            0.002971
                 215,            0.015996,           0.0023004,                   0,             0.91701,              0.9646,             0.98506,             0.68669,            0.012089,           0.0021218,                   0,            0.002938,            0.002938,            0.002938
                 216,            0.014153,           0.0021138,                   0,             0.94683,              0.9469,             0.98481,              0.6805,            0.014696,           0.0021725,                   0,            0.002905,            0.002905,            0.002905
                 217,            0.014305,           0.0023358,                   0,             0.90907,             0.99115,             0.98624,             0.68238,            0.013524,           0.0021621,                   0,            0.002872,            0.002872,            0.002872
                 218,            0.014321,           0.0021937,                   0,             0.93262,              0.9469,              0.9835,             0.64711,            0.012608,           0.0022963,                   0,            0.002839,            0.002839,            0.002839
                 219,            0.014598,           0.0022457,                   0,             0.93825,             0.94128,             0.98196,             0.65431,            0.012619,           0.0023405,                   0,            0.002806,            0.002806,            0.002806
                 220,            0.014959,           0.0021946,                   0,             0.93806,             0.93814,              0.9838,             0.66986,            0.013639,           0.0021906,                   0,            0.002773,            0.002773,            0.002773
                 221,            0.011934,           0.0020883,                   0,             0.92107,             0.92941,             0.98239,             0.67871,             0.01411,           0.0021285,                   0,             0.00274,             0.00274,             0.00274
                 222,            0.015765,           0.0021716,                   0,             0.93896,               0.953,             0.98311,              0.6688,            0.012426,           0.0021568,                   0,            0.002707,            0.002707,            0.002707
                 223,            0.014949,           0.0022063,                   0,             0.92927,              0.9469,              0.9829,             0.66842,            0.011965,            0.002208,                   0,            0.002674,            0.002674,            0.002674
                 224,            0.013647,           0.0023962,                   0,             0.93654,              0.9646,             0.98647,             0.69496,            0.011337,           0.0021851,                   0,            0.002641,            0.002641,            0.002641
                 225,            0.014003,           0.0022613,                   0,             0.89571,             0.99115,             0.98451,             0.69581,            0.011554,           0.0021838,                   0,            0.002608,            0.002608,            0.002608
                 226,            0.013115,            0.002309,                   0,             0.89505,             0.98111,             0.98499,             0.70559,            0.014224,             0.00214,                   0,            0.002575,            0.002575,            0.002575
                 227,            0.013792,           0.0022081,                   0,             0.91365,             0.97345,              0.9865,             0.69648,            0.014084,            0.002155,                   0,            0.002542,            0.002542,            0.002542
                 228,            0.012942,           0.0020109,                   0,             0.91693,             0.97685,             0.98667,             0.69054,            0.012049,           0.0021348,                   0,            0.002509,            0.002509,            0.002509
                 229,            0.012224,           0.0020563,                   0,             0.91429,             0.97345,             0.98638,             0.70119,            0.011811,           0.0020862,                   0,            0.002476,            0.002476,            0.002476
                 230,            0.013979,           0.0023145,                   0,             0.91571,             0.96144,             0.98515,             0.70057,            0.011848,             0.00207,                   0,            0.002443,            0.002443,            0.002443
                 231,            0.012631,           0.0020916,                   0,             0.91612,             0.96656,              0.9862,             0.70287,            0.012164,           0.0021027,                   0,             0.00241,             0.00241,             0.00241
                 232,            0.012745,           0.0018865,                   0,             0.92425,             0.97179,             0.98641,             0.70502,            0.011957,             0.00213,                   0,            0.002377,            0.002377,            0.002377
                 233,            0.015109,           0.0024989,                   0,             0.92459,             0.97657,             0.98643,              0.7011,            0.011501,           0.0021307,                   0,            0.002344,            0.002344,            0.002344
                 234,            0.014854,           0.0021603,                   0,             0.91925,              0.9823,             0.98645,             0.68891,            0.012716,           0.0021296,                   0,            0.002311,            0.002311,            0.002311
                 235,            0.013316,           0.0019915,                   0,              0.9096,              0.9795,             0.98501,             0.68681,            0.012592,           0.0021246,                   0,            0.002278,            0.002278,            0.002278
                 236,            0.012725,           0.0019909,                   0,             0.89872,              0.9823,             0.98525,             0.68725,            0.012518,           0.0021423,                   0,            0.002245,            0.002245,            0.002245
                 237,            0.012904,            0.002134,                   0,             0.90836,              0.9823,             0.98574,             0.68887,            0.013097,           0.0021269,                   0,            0.002212,            0.002212,            0.002212
                 238,            0.013286,           0.0021534,                   0,             0.91718,             0.98003,              0.9865,             0.70513,            0.012481,           0.0021035,                   0,            0.002179,            0.002179,            0.002179
                 239,            0.011934,           0.0022137,                   0,             0.92475,             0.97882,             0.98594,             0.71903,            0.011877,           0.0020935,                   0,            0.002146,            0.002146,            0.002146
                 240,            0.013354,           0.0022322,                   0,             0.92469,             0.97801,             0.98548,             0.70102,            0.012746,           0.0020902,                   0,            0.002113,            0.002113,            0.002113
                 241,            0.011794,           0.0021726,                   0,              0.9166,             0.97257,             0.98551,             0.69426,            0.013236,           0.0020993,                   0,             0.00208,             0.00208,             0.00208
                 242,            0.012451,           0.0020402,                   0,             0.90901,              0.9823,             0.98478,             0.70668,            0.012661,           0.0020968,                   0,            0.002047,            0.002047,            0.002047
                 243,            0.012025,           0.0020375,                   0,             0.90937,             0.97345,             0.98604,             0.71602,            0.012676,           0.0020681,                   0,            0.002014,            0.002014,            0.002014
                 244,            0.013925,           0.0021138,                   0,             0.91716,             0.97974,             0.98613,             0.71276,            0.012384,           0.0020772,                   0,            0.001981,            0.001981,            0.001981
                 245,            0.011795,           0.0018518,                   0,             0.93789,             0.97345,             0.98698,             0.68609,            0.012044,           0.0020753,                   0,            0.001948,            0.001948,            0.001948
                 246,            0.013404,            0.002108,                   0,             0.94915,              0.9469,             0.98727,             0.67154,            0.011952,           0.0020919,                   0,            0.001915,            0.001915,            0.001915
                 247,            0.011534,           0.0019481,                   0,             0.96334,             0.93014,             0.98807,             0.68827,            0.012473,           0.0020701,                   0,            0.001882,            0.001882,            0.001882
                 248,            0.015117,           0.0020924,                   0,             0.96106,              0.9469,              0.9878,             0.68665,             0.01176,           0.0021063,                   0,            0.001849,            0.001849,            0.001849
                 249,            0.012263,            0.001932,                   0,             0.97265,             0.94418,             0.99043,             0.68936,            0.011862,            0.002147,                   0,            0.001816,            0.001816,            0.001816
                 250,             0.01233,           0.0021548,                   0,             0.94037,             0.97698,             0.99052,             0.70445,            0.011797,           0.0021023,                   0,            0.001783,            0.001783,            0.001783
                 251,            0.012339,           0.0020867,                   0,             0.94526,              0.9823,             0.99015,             0.70296,            0.012324,           0.0020468,                   0,             0.00175,             0.00175,             0.00175
                 252,            0.013294,           0.0020794,                   0,             0.92484,             0.98011,             0.98778,             0.71633,            0.011661,           0.0020383,                   0,            0.001717,            0.001717,            0.001717
                 253,            0.012369,           0.0022298,                   0,             0.92251,              0.9823,             0.98769,             0.70889,            0.012261,           0.0020421,                   0,            0.001684,            0.001684,            0.001684
                 254,            0.012257,             0.00217,                   0,             0.92236,              0.9823,              0.9876,             0.70358,            0.012157,           0.0020484,                   0,            0.001651,            0.001651,            0.001651
                 255,            0.012237,           0.0021326,                   0,             0.94063,             0.95575,             0.98809,             0.70126,            0.012465,           0.0020783,                   0,            0.001618,            0.001618,            0.001618
                 256,            0.011023,            0.002014,                   0,              0.9386,             0.97345,             0.98806,             0.69787,              0.0136,           0.0020656,                   0,            0.001585,            0.001585,            0.001585
                 257,            0.010608,           0.0019129,                   0,             0.92908,             0.97345,             0.98715,             0.70188,            0.013542,           0.0020622,                   0,            0.001552,            0.001552,            0.001552
                 258,            0.014262,           0.0021989,                   0,             0.92916,             0.97345,             0.98613,             0.68693,            0.011731,             0.00209,                   0,            0.001519,            0.001519,            0.001519
                 259,            0.012379,            0.002017,                   0,              0.9238,             0.97345,             0.98655,             0.69612,            0.012359,           0.0021169,                   0,            0.001486,            0.001486,            0.001486
                 260,             0.01044,           0.0020593,                   0,             0.92667,             0.97345,             0.98641,             0.70946,            0.012332,           0.0020998,                   0,            0.001453,            0.001453,            0.001453
                 261,            0.011806,           0.0020673,                   0,             0.92434,              0.9731,             0.98674,             0.70095,            0.012158,           0.0020931,                   0,             0.00142,             0.00142,             0.00142
                 262,            0.012163,           0.0020744,                   0,             0.95513,             0.94201,             0.98741,             0.72293,            0.012004,           0.0020685,                   0,            0.001387,            0.001387,            0.001387
                 263,             0.01082,           0.0021061,                   0,             0.91442,             0.97345,             0.98676,             0.70748,            0.012273,           0.0020494,                   0,            0.001354,            0.001354,            0.001354
                 264,            0.011119,           0.0019534,                   0,             0.94703,             0.93805,             0.98547,             0.69086,            0.012621,           0.0020808,                   0,            0.001321,            0.001321,            0.001321
                 265,            0.011022,           0.0018916,                   0,             0.97095,             0.92035,             0.98525,             0.68914,            0.012156,            0.002062,                   0,            0.001288,            0.001288,            0.001288
                 266,            0.011155,           0.0019182,                   0,             0.91498,              0.9823,             0.98649,             0.69394,            0.011344,           0.0020526,                   0,            0.001255,            0.001255,            0.001255
                 267,            0.012224,           0.0020754,                   0,             0.90411,              0.9823,             0.98702,             0.71595,            0.012639,           0.0020353,                   0,            0.001222,            0.001222,            0.001222
                 268,            0.011885,           0.0020466,                   0,             0.91732,             0.98181,              0.9876,             0.69263,            0.012629,           0.0020564,                   0,            0.001189,            0.001189,            0.001189
                 269,            0.011562,           0.0020849,                   0,             0.91727,             0.98125,             0.98808,              0.6913,             0.01226,           0.0020663,                   0,            0.001156,            0.001156,            0.001156
                 270,            0.012474,           0.0019709,                   0,             0.98654,              0.9115,             0.98811,               0.691,            0.012096,           0.0020707,                   0,            0.001123,            0.001123,            0.001123
                 271,            0.012639,           0.0019396,                   0,             0.92506,             0.98313,             0.98997,             0.68537,            0.011161,           0.0020755,                   0,             0.00109,             0.00109,             0.00109
                 272,             0.01111,           0.0019918,                   0,             0.94835,             0.95575,             0.99092,             0.70718,            0.010621,           0.0020535,                   0,            0.001057,            0.001057,            0.001057
                 273,            0.010637,           0.0019446,                   0,             0.94391,             0.95575,             0.98879,             0.70895,            0.011029,           0.0020519,                   0,            0.001024,            0.001024,            0.001024
                 274,           0.0096731,           0.0018119,                   0,              0.9324,             0.97652,             0.98836,             0.71484,            0.011031,            0.002053,                   0,            0.000991,            0.000991,            0.000991
                 275,            0.012456,           0.0020728,                   0,             0.93484,             0.97345,             0.98844,             0.70754,            0.011045,           0.0020315,                   0,            0.000958,            0.000958,            0.000958
                 276,            0.011618,           0.0022148,                   0,             0.93145,              0.9823,             0.98826,             0.70348,            0.011268,           0.0020402,                   0,            0.000925,            0.000925,            0.000925
                 277,            0.011823,           0.0020268,                   0,             0.92833,              0.9823,             0.98795,             0.70864,            0.010868,            0.002071,                   0,            0.000892,            0.000892,            0.000892
                 278,            0.010161,            0.001937,                   0,             0.93276,             0.98203,             0.98819,             0.71854,            0.011899,            0.002051,                   0,            0.000859,            0.000859,            0.000859
                 279,            0.010127,           0.0019171,                   0,             0.93243,             0.97692,             0.98725,             0.70838,            0.012216,           0.0020569,                   0,            0.000826,            0.000826,            0.000826
                 280,            0.012513,           0.0020094,                   0,             0.94222,              0.9646,             0.98722,             0.70093,            0.011849,           0.0020586,                   0,            0.000793,            0.000793,            0.000793
                 281,            0.011582,           0.0020152,                   0,             0.93995,             0.96964,             0.98751,             0.71014,            0.012088,           0.0020336,                   0,             0.00076,             0.00076,             0.00076
                 282,            0.011561,           0.0020248,                   0,             0.93969,             0.96523,             0.98719,             0.69787,            0.011686,           0.0020355,                   0,            0.000727,            0.000727,            0.000727
                 283,            0.011124,           0.0020269,                   0,             0.94453,             0.95575,             0.98741,             0.70319,            0.011572,           0.0020436,                   0,            0.000694,            0.000694,            0.000694
                 284,            0.009933,           0.0018489,                   0,             0.94501,              0.9646,             0.98738,             0.70227,            0.011639,           0.0020579,                   0,            0.000661,            0.000661,            0.000661
                 285,            0.011067,           0.0020698,                   0,             0.94749,             0.95819,             0.98723,             0.69003,            0.011171,            0.002089,                   0,            0.000628,            0.000628,            0.000628
                 286,           0.0099863,           0.0019336,                   0,             0.95573,             0.95518,             0.98783,             0.70708,            0.011149,            0.002062,                   0,            0.000595,            0.000595,            0.000595
                 287,           0.0099324,           0.0018171,                   0,             0.95594,             0.96001,             0.98772,             0.70911,            0.011553,           0.0020339,                   0,            0.000562,            0.000562,            0.000562
                 288,            0.010004,           0.0020052,                   0,             0.94241,              0.9646,             0.98767,             0.71046,            0.011345,           0.0020216,                   0,            0.000529,            0.000529,            0.000529
                 289,            0.010986,           0.0020285,                   0,              0.9478,             0.96409,             0.98786,              0.7095,            0.011538,           0.0020218,                   0,            0.000496,            0.000496,            0.000496
                 290,            0.011423,           0.0021449,                   0,             0.94769,             0.96189,             0.98797,              0.7066,            0.011338,           0.0020266,                   0,            0.000463,            0.000463,            0.000463
                 291,           0.0097681,           0.0018686,                   0,             0.94622,              0.9646,             0.98771,              0.7031,            0.011572,           0.0020162,                   0,             0.00043,             0.00043,             0.00043
                 292,            0.010312,           0.0019049,                   0,               0.948,             0.96808,             0.98758,             0.70546,            0.011348,           0.0019978,                   0,            0.000397,            0.000397,            0.000397
                 293,            0.010724,           0.0019857,                   0,             0.94815,             0.97103,              0.9875,             0.70773,             0.01142,           0.0019924,                   0,            0.000364,            0.000364,            0.000364
                 294,           0.0094939,           0.0019059,                   0,             0.94811,             0.97022,             0.98779,             0.70468,            0.011422,           0.0019978,                   0,            0.000331,            0.000331,            0.000331
                 295,           0.0094221,           0.0018835,                   0,             0.94326,              0.9646,             0.98798,             0.71368,            0.011398,            0.002004,                   0,            0.000298,            0.000298,            0.000298
                 296,           0.0099562,           0.0018987,                   0,              0.9405,              0.9646,             0.98804,             0.70346,            0.011634,           0.0020015,                   0,            0.000265,            0.000265,            0.000265
                 297,            0.011938,            0.002024,                   0,             0.93995,              0.9697,             0.98787,             0.70761,            0.011091,           0.0020099,                   0,            0.000232,            0.000232,            0.000232
                 298,            0.010698,           0.0021323,                   0,             0.94013,             0.97279,             0.98773,              0.7067,            0.010912,           0.0020088,                   0,            0.000199,            0.000199,            0.000199
                 299,            0.010381,           0.0020002,                   0,             0.93247,             0.97345,             0.98784,             0.70809,            0.010918,           0.0020072,                   0,            0.000166,            0.000166,            0.000166
