               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 172,            0.025431,           0.0054857,                   0,             0.98148,             0.93773,              0.9845,             0.60953,            0.028458,           0.0064198,                   0,            0.004357,            0.004357,            0.004357
                 173,            0.025779,            0.005244,                   0,              0.9884,             0.93805,               0.989,             0.66019,             0.02482,           0.0059592,                   0,            0.004324,            0.004324,            0.004324
                 174,            0.023593,           0.0058808,                   0,              0.9328,             0.98265,             0.99064,              0.6775,            0.024536,           0.0057696,                   0,            0.004291,            0.004291,            0.004291
                 175,            0.024111,           0.0057726,                   0,             0.95649,             0.97271,             0.98872,             0.66002,            0.025218,           0.0059322,                   0,            0.004258,            0.004258,            0.004258
                 176,            0.024213,           0.0056874,                   0,             0.94862,             0.98026,              0.9895,             0.68437,            0.023987,           0.0059911,                   0,            0.004225,            0.004225,            0.004225
                 177,            0.025255,           0.0058007,                   0,             0.96289,              0.9469,              0.9869,             0.64661,            0.027098,           0.0062122,                   0,            0.004192,            0.004192,            0.004192
                 178,            0.024748,           0.0055933,                   0,             0.95589,             0.95892,             0.99005,             0.67208,            0.024927,           0.0059005,                   0,            0.004159,            0.004159,            0.004159
                 179,            0.025716,           0.0054652,                   0,             0.94776,             0.96331,             0.98903,              0.6633,            0.024582,           0.0060574,                   0,            0.004126,            0.004126,            0.004126
                 180,            0.024281,           0.0054554,                   0,             0.94067,             0.98221,             0.98996,             0.65145,            0.026372,           0.0060712,                   0,            0.004093,            0.004093,            0.004093
                 181,            0.023492,             0.00582,                   0,             0.95339,             0.95575,             0.98808,             0.65626,             0.02555,           0.0059484,                   0,             0.00406,             0.00406,             0.00406
                 182,            0.024676,           0.0058465,                   0,             0.95474,             0.93338,             0.98591,             0.64799,            0.025218,           0.0063337,                   0,            0.004027,            0.004027,            0.004027
                 183,            0.023417,           0.0054098,                   0,             0.99063,              0.9356,             0.98465,             0.60497,            0.028756,           0.0066155,                   0,            0.003994,            0.003994,            0.003994
                 184,            0.024389,            0.005558,                   0,             0.98758,              0.9292,             0.98318,             0.61289,            0.027198,           0.0065862,                   0,            0.003961,            0.003961,            0.003961
                 185,            0.024378,           0.0053702,                   0,             0.96502,             0.97659,             0.98758,             0.63878,            0.026106,           0.0064624,                   0,            0.003928,            0.003928,            0.003928
                 186,            0.025033,           0.0057301,                   0,             0.95639,              0.9823,             0.98772,             0.64054,            0.025957,           0.0060685,                   0,            0.003895,            0.003895,            0.003895
                 187,            0.023644,           0.0055718,                   0,             0.94808,             0.96967,             0.98767,             0.66613,            0.024082,            0.005947,                   0,            0.003862,            0.003862,            0.003862
                 188,            0.022736,           0.0054529,                   0,             0.94001,             0.97064,             0.98806,             0.64149,            0.024693,           0.0059355,                   0,            0.003829,            0.003829,            0.003829
                 189,            0.023104,            0.005282,                   0,             0.94064,              0.9816,             0.99099,             0.63707,             0.02689,           0.0060039,                   0,            0.003796,            0.003796,            0.003796
                 190,            0.023258,           0.0053307,                   0,              0.9729,              0.9469,             0.99142,             0.66736,            0.024543,           0.0061661,                   0,            0.003763,            0.003763,            0.003763
                 191,            0.022655,           0.0050396,                   0,             0.98079,             0.97345,             0.98781,             0.67243,            0.024631,           0.0062311,                   0,             0.00373,             0.00373,             0.00373
                 192,            0.023097,           0.0054207,                   0,             0.97863,              0.9646,             0.98883,             0.65198,            0.025599,           0.0063086,                   0,            0.003697,            0.003697,            0.003697
                 193,            0.023839,           0.0058407,                   0,              0.9488,             0.98394,             0.99098,             0.67749,            0.024336,           0.0058117,                   0,            0.003664,            0.003664,            0.003664
                 194,            0.023339,           0.0051765,                   0,             0.94856,             0.97911,             0.98957,             0.67803,            0.024525,           0.0058915,                   0,            0.003631,            0.003631,            0.003631
                 195,            0.022044,           0.0052678,                   0,             0.98206,             0.96908,             0.99165,             0.69051,            0.024215,           0.0056829,                   0,            0.003598,            0.003598,            0.003598
                 196,            0.023439,           0.0057695,                   0,             0.97337,             0.97049,             0.99155,             0.66075,            0.025944,           0.0058222,                   0,            0.003565,            0.003565,            0.003565
                 197,            0.023204,            0.005703,                   0,             0.98181,             0.95515,             0.99063,             0.66505,            0.024147,           0.0061248,                   0,            0.003532,            0.003532,            0.003532
                 198,            0.022807,           0.0052412,                   0,             0.98165,             0.94674,              0.9903,             0.68019,            0.023995,           0.0060886,                   0,            0.003499,            0.003499,            0.003499
                 199,            0.023262,           0.0053648,                   0,             0.96188,              0.9823,             0.98941,             0.68808,            0.023385,           0.0059582,                   0,            0.003466,            0.003466,            0.003466
                 200,            0.022605,           0.0051566,                   0,             0.96483,             0.97103,             0.99076,             0.66339,            0.023395,            0.005915,                   0,            0.003433,            0.003433,            0.003433
                 201,            0.022191,           0.0052434,                   0,             0.94435,              0.9469,             0.98633,             0.67533,            0.024365,           0.0060288,                   0,              0.0034,              0.0034,              0.0034
                 202,             0.02197,           0.0053395,                   0,             0.94819,             0.97175,             0.98984,             0.67395,            0.024413,           0.0058587,                   0,            0.003367,            0.003367,            0.003367
                 203,            0.022558,           0.0053993,                   0,             0.95622,              0.9823,             0.98934,             0.64903,             0.02521,            0.005911,                   0,            0.003334,            0.003334,            0.003334
                 204,            0.021818,           0.0051832,                   0,             0.95684,             0.98091,             0.99098,             0.65829,            0.025576,           0.0058556,                   0,            0.003301,            0.003301,            0.003301
                 205,            0.022386,           0.0055094,                   0,             0.97136,             0.97345,             0.99184,             0.65547,            0.025489,           0.0057801,                   0,            0.003268,            0.003268,            0.003268
                 206,            0.022656,           0.0052142,                   0,             0.93977,             0.96662,             0.98609,             0.66757,             0.02516,           0.0060282,                   0,            0.003235,            0.003235,            0.003235
                 207,            0.022372,           0.0054271,                   0,              0.9475,              0.9823,             0.98899,             0.66262,            0.024096,           0.0059764,                   0,            0.003202,            0.003202,            0.003202
                 208,            0.021357,           0.0053117,                   0,             0.97316,             0.96251,             0.98986,             0.66636,            0.024093,           0.0058834,                   0,            0.003169,            0.003169,            0.003169
                 209,            0.021883,           0.0049637,                   0,             0.97288,             0.95233,             0.98639,             0.65362,            0.024901,            0.006132,                   0,            0.003136,            0.003136,            0.003136
                 210,            0.022394,           0.0053013,                   0,             0.96148,              0.9646,             0.97878,             0.66547,             0.02466,           0.0064583,                   0,            0.003103,            0.003103,            0.003103
                 211,            0.022612,           0.0053419,                   0,             0.94232,              0.9469,             0.97984,             0.64988,            0.025495,           0.0067569,                   0,             0.00307,             0.00307,             0.00307
                 212,            0.021327,           0.0048685,                   0,             0.94776,             0.96342,             0.98308,             0.65413,            0.024693,           0.0065505,                   0,            0.003037,            0.003037,            0.003037
                 213,            0.020739,           0.0052097,                   0,             0.96426,             0.95497,             0.97984,             0.64911,            0.025144,           0.0063351,                   0,            0.003004,            0.003004,            0.003004
                 214,            0.022314,           0.0053856,                   0,              0.9574,             0.95575,             0.98437,              0.6756,            0.024396,           0.0061059,                   0,            0.002971,            0.002971,            0.002971
                 215,            0.022227,           0.0053113,                   0,             0.96188,             0.97345,              0.9912,             0.66701,            0.023881,           0.0060016,                   0,            0.002938,            0.002938,            0.002938
                 216,            0.020763,           0.0052068,                   0,             0.95616,             0.96515,             0.99012,               0.689,            0.022942,           0.0057791,                   0,            0.002905,            0.002905,            0.002905
                 217,            0.019826,           0.0054517,                   0,              0.9569,              0.9825,             0.99011,              0.6744,            0.023087,           0.0056833,                   0,            0.002872,            0.002872,            0.002872
                 218,            0.020078,           0.0052578,                   0,              0.9326,             0.97965,             0.98944,             0.67358,            0.023942,           0.0059595,                   0,            0.002839,            0.002839,            0.002839
                 219,             0.02172,           0.0053784,                   0,             0.96433,             0.95692,             0.99149,             0.68686,            0.023164,           0.0056326,                   0,            0.002806,            0.002806,            0.002806
                 220,            0.021074,            0.005106,                   0,              0.9649,             0.97308,             0.99046,             0.66802,            0.024334,           0.0057475,                   0,            0.002773,            0.002773,            0.002773
                 221,            0.021127,           0.0052093,                   0,             0.96459,             0.96438,             0.99046,             0.65874,            0.024061,           0.0057596,                   0,             0.00274,             0.00274,             0.00274
                 222,            0.020421,           0.0053168,                   0,             0.95559,              0.9646,             0.99037,             0.66202,            0.025104,           0.0057176,                   0,            0.002707,            0.002707,            0.002707
                 223,            0.021117,           0.0045457,                   0,             0.95915,             0.97345,             0.98994,              0.6662,             0.02372,           0.0057575,                   0,            0.002674,            0.002674,            0.002674
                 224,            0.020667,            0.005554,                   0,             0.96747,              0.9646,             0.99006,             0.67396,            0.024075,           0.0059819,                   0,            0.002641,            0.002641,            0.002641
                 225,            0.020183,           0.0052707,                   0,             0.93322,             0.95575,             0.98369,              0.6721,            0.023541,           0.0058025,                   0,            0.002608,            0.002608,            0.002608
                 226,            0.019616,            0.005146,                   0,             0.93802,              0.9823,              0.9855,             0.66902,            0.022891,           0.0058889,                   0,            0.002575,            0.002575,            0.002575
                 227,             0.01966,           0.0052836,                   0,             0.94787,             0.96552,             0.98886,             0.69135,            0.022828,           0.0060552,                   0,            0.002542,            0.002542,            0.002542
                 228,            0.019573,           0.0046497,                   0,             0.98179,             0.95416,              0.9885,             0.69701,            0.023526,           0.0058781,                   0,            0.002509,            0.002509,            0.002509
                 229,            0.019361,           0.0050617,                   0,             0.97293,             0.95404,             0.98934,             0.68789,            0.023141,           0.0059207,                   0,            0.002476,            0.002476,            0.002476
                 230,            0.019915,           0.0051396,                   0,             0.95617,             0.93805,              0.9865,             0.68644,            0.023277,           0.0062248,                   0,            0.002443,            0.002443,            0.002443
                 231,             0.02086,           0.0051115,                   0,             0.95002,              0.9469,             0.98051,             0.69005,            0.023594,           0.0064801,                   0,             0.00241,             0.00241,             0.00241
                 232,            0.020922,           0.0047427,                   0,             0.94574,              0.9646,             0.98954,             0.69867,             0.02261,           0.0059819,                   0,            0.002377,            0.002377,            0.002377
                 233,            0.020554,           0.0053555,                   0,             0.96305,              0.9646,             0.99062,             0.68995,            0.022942,           0.0058568,                   0,            0.002344,            0.002344,            0.002344
                 234,            0.020112,           0.0050313,                   0,             0.95133,              0.9646,             0.98922,             0.68818,            0.022649,           0.0059681,                   0,            0.002311,            0.002311,            0.002311
                 235,            0.020076,           0.0048248,                   0,             0.96197,             0.97345,              0.9887,              0.6746,            0.023017,           0.0060574,                   0,            0.002278,            0.002278,            0.002278
                 236,            0.019043,           0.0045329,                   0,             0.96428,             0.95554,             0.98559,             0.68703,              0.0237,           0.0063238,                   0,            0.002245,            0.002245,            0.002245
                 237,            0.019056,            0.004708,                   0,             0.96414,              0.9517,             0.97729,             0.68411,            0.022717,           0.0065705,                   0,            0.002212,            0.002212,            0.002212
                 238,            0.019028,           0.0047096,                   0,             0.96138,              0.9469,             0.98468,             0.67919,             0.02332,           0.0063607,                   0,            0.002179,            0.002179,            0.002179
                 239,            0.019973,            0.005219,                   0,              0.9559,             0.95914,             0.98808,             0.69124,            0.022513,           0.0061638,                   0,            0.002146,            0.002146,            0.002146
                 240,            0.019177,           0.0047398,                   0,             0.97877,             0.92035,              0.9861,              0.6896,            0.022129,            0.006211,                   0,            0.002113,            0.002113,            0.002113
                 241,             0.01891,           0.0051381,                   0,             0.97242,             0.93618,             0.98187,             0.69922,              0.0223,           0.0063478,                   0,             0.00208,             0.00208,             0.00208
                 242,            0.018553,           0.0048209,                   0,             0.96381,             0.94271,             0.97776,             0.69553,            0.022141,           0.0062968,                   0,            0.002047,            0.002047,            0.002047
                 243,            0.018894,           0.0048658,                   0,             0.97272,             0.94669,             0.98802,             0.69537,             0.02264,           0.0058651,                   0,            0.002014,            0.002014,            0.002014
                 244,             0.01959,           0.0049602,                   0,             0.97292,             0.95367,             0.98936,             0.68395,            0.023984,           0.0058029,                   0,            0.001981,            0.001981,            0.001981
                 245,            0.018642,           0.0047223,                   0,             0.97257,             0.94151,             0.98382,             0.68219,            0.023923,            0.006132,                   0,            0.001948,            0.001948,            0.001948
                 246,            0.018269,             0.00494,                   0,             0.95534,             0.94662,             0.97168,             0.68596,            0.024036,           0.0064863,                   0,            0.001915,            0.001915,            0.001915
                 247,            0.018859,            0.004669,                   0,              0.9546,              0.9646,             0.97668,             0.68343,            0.022817,           0.0063421,                   0,            0.001882,            0.001882,            0.001882
                 248,            0.017829,           0.0047031,                   0,             0.95318,              0.9646,             0.98153,             0.68984,            0.022309,           0.0063396,                   0,            0.001849,            0.001849,            0.001849
                 249,             0.01739,           0.0043424,                   0,             0.97624,             0.93805,             0.99043,             0.67864,            0.022494,           0.0060999,                   0,            0.001816,            0.001816,            0.001816
                 250,            0.018255,           0.0048278,                   0,             0.96445,              0.9603,             0.98457,             0.68109,            0.023024,           0.0063871,                   0,            0.001783,            0.001783,            0.001783
                 251,            0.018253,           0.0049202,                   0,             0.96051,              0.9646,             0.98703,             0.68299,            0.022947,           0.0062358,                   0,             0.00175,             0.00175,             0.00175
                 252,            0.018123,           0.0049432,                   0,             0.96449,             0.96148,             0.98617,             0.69832,            0.022517,            0.006156,                   0,            0.001717,            0.001717,            0.001717
                 253,            0.017803,           0.0052731,                   0,              0.9606,             0.95575,             0.98051,             0.69588,            0.022807,           0.0062752,                   0,            0.001684,            0.001684,            0.001684
                 254,            0.017605,           0.0049235,                   0,              0.9645,             0.96177,             0.98218,             0.69049,            0.022923,           0.0062057,                   0,            0.001651,            0.001651,            0.001651
                 255,             0.01823,           0.0049377,                   0,             0.97588,             0.93805,             0.98515,             0.69046,            0.022852,           0.0058435,                   0,            0.001618,            0.001618,            0.001618
                 256,            0.017615,           0.0048143,                   0,             0.96299,              0.9469,             0.98304,             0.68024,            0.022703,           0.0060484,                   0,            0.001585,            0.001585,            0.001585
                 257,            0.017958,           0.0044649,                   0,             0.96181,              0.9469,             0.97422,             0.68082,            0.023205,           0.0064038,                   0,            0.001552,            0.001552,            0.001552
                 258,            0.016568,           0.0043828,                   0,             0.96465,             0.93805,             0.97826,             0.69348,            0.023165,           0.0065349,                   0,            0.001519,            0.001519,            0.001519
                 259,            0.017079,           0.0045658,                   0,             0.97262,             0.94317,             0.98174,             0.68902,             0.02299,           0.0063556,                   0,            0.001486,            0.001486,            0.001486
                 260,             0.01827,           0.0048625,                   0,             0.97295,             0.95503,             0.99004,             0.69813,            0.022485,           0.0059071,                   0,            0.001453,            0.001453,            0.001453
                 261,            0.016955,            0.004799,                   0,             0.96935,              0.9646,              0.9891,             0.71072,            0.022285,           0.0059199,                   0,             0.00142,             0.00142,             0.00142
                 262,            0.017395,           0.0048185,                   0,             0.97339,             0.97099,             0.98858,             0.70188,            0.022121,           0.0060123,                   0,            0.001387,            0.001387,            0.001387
                 263,            0.017813,           0.0048532,                   0,             0.97319,              0.9637,             0.99161,             0.70583,            0.021699,           0.0057844,                   0,            0.001354,            0.001354,            0.001354
                 264,            0.017006,           0.0045343,                   0,             0.96477,              0.9823,             0.99113,             0.70461,            0.021619,           0.0056973,                   0,            0.001321,            0.001321,            0.001321
                 265,            0.016996,           0.0043476,                   0,             0.97243,             0.97345,              0.9898,             0.70463,            0.022282,           0.0058119,                   0,            0.001288,            0.001288,            0.001288
                 266,            0.017281,            0.004535,                   0,             0.97357,             0.97808,             0.98941,             0.69998,            0.022392,           0.0058349,                   0,            0.001255,            0.001255,            0.001255
                 267,            0.017214,           0.0047041,                   0,             0.95644,             0.97165,             0.98393,             0.69543,            0.022901,           0.0058891,                   0,            0.001222,            0.001222,            0.001222
                 268,            0.016872,           0.0049001,                   0,             0.97321,              0.9644,             0.98972,             0.68852,            0.022798,           0.0059298,                   0,            0.001189,            0.001189,            0.001189
                 269,            0.017287,           0.0050067,                   0,             0.96531,              0.9646,             0.99207,             0.70005,            0.022246,           0.0058551,                   0,            0.001156,            0.001156,            0.001156
                 270,            0.016924,           0.0043928,                   0,             0.97289,             0.95261,             0.98647,             0.69636,            0.022723,           0.0061363,                   0,            0.001123,            0.001123,            0.001123
                 271,            0.017225,           0.0046497,                   0,             0.97294,             0.95439,             0.98061,              0.7028,            0.022411,           0.0062695,                   0,             0.00109,             0.00109,             0.00109
                 272,            0.016336,           0.0047059,                   0,             0.97165,             0.95575,             0.98091,             0.69721,            0.022453,           0.0062345,                   0,            0.001057,            0.001057,            0.001057
                 273,            0.016766,           0.0048026,                   0,             0.97143,             0.95575,              0.9804,             0.69334,            0.022383,           0.0062823,                   0,            0.001024,            0.001024,            0.001024
                 274,            0.017079,           0.0043768,                   0,             0.97315,             0.96224,              0.9782,             0.68053,            0.022653,           0.0063311,                   0,            0.000991,            0.000991,            0.000991
                 275,            0.018042,           0.0051903,                   0,             0.96421,             0.95364,             0.97189,             0.68986,            0.022709,            0.006266,                   0,            0.000958,            0.000958,            0.000958
                 276,            0.015961,            0.004833,                   0,             0.96423,             0.95432,             0.97348,             0.69566,            0.021916,           0.0060671,                   0,            0.000925,            0.000925,            0.000925
                 277,            0.016326,            0.004397,                   0,             0.97164,              0.9469,             0.97421,             0.70237,            0.021758,           0.0060787,                   0,            0.000892,            0.000892,            0.000892
                 278,            0.016207,           0.0044675,                   0,             0.96361,              0.9469,             0.97541,             0.69751,            0.022365,           0.0062359,                   0,            0.000859,            0.000859,            0.000859
                 279,            0.016121,           0.0042373,                   0,             0.96978,             0.95575,             0.97781,             0.70076,             0.02276,           0.0064127,                   0,            0.000826,            0.000826,            0.000826
                 280,            0.016291,           0.0046268,                   0,             0.96402,             0.94847,             0.97429,             0.70026,            0.023325,           0.0064677,                   0,            0.000793,            0.000793,            0.000793
                 281,            0.015653,             0.00436,                   0,             0.96014,             0.95575,              0.9746,             0.69653,            0.023135,           0.0064747,                   0,             0.00076,             0.00076,             0.00076
                 282,            0.015931,            0.004606,                   0,             0.95541,             0.94802,             0.97492,             0.69407,            0.023321,           0.0065117,                   0,            0.000727,            0.000727,            0.000727
                 283,            0.016085,           0.0046588,                   0,             0.96425,             0.95473,             0.97589,              0.6902,            0.022984,           0.0064251,                   0,            0.000694,            0.000694,            0.000694
                 284,            0.016327,           0.0045007,                   0,             0.96807,              0.9646,             0.97626,             0.69696,            0.022542,           0.0063367,                   0,            0.000661,            0.000661,            0.000661
                 285,            0.016055,           0.0044923,                   0,             0.97319,             0.96383,             0.98127,             0.69869,            0.022424,           0.0062075,                   0,            0.000628,            0.000628,            0.000628
                 286,            0.015326,           0.0045436,                   0,             0.97258,              0.9646,             0.98546,             0.70017,            0.022072,           0.0061116,                   0,            0.000595,            0.000595,            0.000595
                 287,            0.016033,           0.0044794,                   0,              0.9732,             0.96417,             0.98114,             0.70196,            0.022194,           0.0061558,                   0,            0.000562,            0.000562,            0.000562
                 288,            0.015144,           0.0048632,                   0,             0.97321,             0.96439,             0.98077,             0.69329,            0.022489,           0.0061992,                   0,            0.000529,            0.000529,            0.000529
                 289,            0.015374,           0.0045555,                   0,             0.97074,              0.9646,              0.9845,             0.69512,            0.021986,           0.0060905,                   0,            0.000496,            0.000496,            0.000496
                 290,            0.015485,           0.0045489,                   0,             0.95855,              0.9646,             0.98124,             0.69008,            0.022168,            0.006175,                   0,            0.000463,            0.000463,            0.000463
                 291,            0.014728,           0.0043624,                   0,             0.96453,             0.96269,             0.98016,             0.70282,            0.022211,           0.0062575,                   0,             0.00043,             0.00043,             0.00043
                 292,            0.015846,           0.0044602,                   0,             0.96441,             0.95914,             0.97924,             0.70803,            0.021779,           0.0062455,                   0,            0.000397,            0.000397,            0.000397
                 293,            0.016528,           0.0047591,                   0,              0.9645,             0.96183,             0.97945,             0.71162,            0.021608,           0.0062397,                   0,            0.000364,            0.000364,            0.000364
                 294,            0.014945,           0.0044242,                   0,             0.96458,             0.96392,             0.98201,             0.70761,            0.021757,           0.0062009,                   0,            0.000331,            0.000331,            0.000331
                 295,             0.01615,           0.0047324,                   0,             0.96308,              0.9646,             0.98323,             0.70421,            0.021806,           0.0061487,                   0,            0.000298,            0.000298,            0.000298
                 296,            0.014614,           0.0043604,                   0,             0.96394,              0.9646,             0.98456,             0.71406,            0.021666,           0.0061045,                   0,            0.000265,            0.000265,            0.000265
                 297,            0.014971,           0.0044419,                   0,             0.96248,              0.9646,             0.98574,             0.71109,             0.02139,            0.006076,                   0,            0.000232,            0.000232,            0.000232
                 298,            0.014626,           0.0046444,                   0,             0.96232,              0.9646,             0.98442,             0.72237,            0.021263,           0.0060825,                   0,            0.000199,            0.000199,            0.000199
                 299,            0.015098,            0.004548,                   0,             0.97295,             0.95491,             0.98303,              0.7108,             0.02131,           0.0061067,                   0,            0.000166,            0.000166,            0.000166
